License #,DBA Name,Address,City,State
1974163.0,Beggar's Pizza,310 S Clinton ST ,CHICAGO,IL
2516663.0,THE POLO INN BRIDGEPORT USA,3322 S MORGAN ST ,CHICAGO,IL
2590155.0,PIEROGI CRIB,131 N CLINTON ST ,CHICAGO,IL
1875208.0,MARGARITA'S PIZZERIA,346 E 75TH ST ,CHICAGO,IL
2652554.0,CHICAGO COMMONS ASSOCIATION,515 E 50TH ST ,CHICAGO,IL
2458750.0,LITTLE WOK,3144 N BROADWAY ,CHICAGO,IL
2124923.0,JJ FISH & CHICKEN,4049 W 79TH ST ,CHICAGO,IL
1575716.0,LA CANTINA GRILL,1911 S MICHIGAN AVE ,CHICAGO,IL
1893474.0,EL CABALLO LOCCO,4024 N KEDZIE AVE ,CHICAGO,IL
2647241.0,WABI SABI ROTARY,4521 N SHERIDAN RD ,CHICAGO,IL
2652873.0,VPT GRILL,5754 N WESTERN AVE ,CHICAGO,IL
6006.0,OBAN POPEYE'S 111 INC,10331 S KEDZIE AVE ,CHICAGO,IL
2595773.0,"ALOHA POKE LOYOLA, LLC",6462 N SHERIDAN RD ,CHICAGO,IL
2134047.0,PICCOLO SOGNO DUE,340 N CLARK ST ,CHICAGO,IL
2636415.0,HILTON O'HARE,11601 W TOUHY AVE ,CHICAGO,IL
2636417.0,HILTON O'HARE,11601 W TOUHY AVE ,CHICAGO,IL
2442874.0,BERGHOFF'S,17 W ADAMS ST ,CHICAGO,IL
1771594.0,O'CALLAGHAN'S,29 W HUBBARD ST ,CHICAGO,IL
2588727.0,NORTHERN FORK,350 N ORLEANS ST ,CHICAGO,IL
1742949.0,RICOBENE'S ON 26TH STREET,252 W 26TH ST ,CHICAGO,IL
2368738.0,BURGER KING #1272,3220 W COLUMBUS AVE ,CHICAGO,IL
1738777.0,TACO & BURRITO PALACE,2459 N HALSTED ST ,CHICAGO,IL
2042118.0,ROLLAPALOOZA,3344 N HALSTED AVE ,CHICAGO,IL
2493115.0,CAFE SAN JUAN,4305 N KEDZIE AVE ,CHICAGO,IL
2129639.0,EGGYS,333 E BENTON PL ,CHICAGO,IL
23045.0,STARBUCKS COFFEE #236,39 W DIVISION ST ,CHICAGO,IL
1800580.0,MATHER'S MORE THEN A CAFE,3235 N CENTRAL AVE ,CHICAGO,IL
2294209.0,SAKURA KARAOKE BAR,228-234 W CERMAK RD ,CHICAGO,IL
1479601.0,LA HACIENDITA TAQUERIA INC,3322 W 47TH ST ,CHICAGO,IL
2517587.0,L & B KITCHEN,5451 W MADISON ST ,CHICAGO,IL
2484224.0,VISTA HERMOSA EXPRESS,2147 S CALIFORNIA AVE ,CHICAGO,IL
2543509.0,ZZS INC.,2404 N LINCOLN AVE ,CHICAGO,IL
2418085.0,KITCHFIX,1165 N STATE ST ,CHICAGO,IL
32318.0,GOLD COAST DOGS,225 S CANAL ST ,CHICAGO,IL
2626654.0,TEZCAL RESTAURANT,4305 N KEDZIE AVE ,CHICAGO,IL
2609668.0,KAYBEE'S INDIAN FLAVOR,1234 N HALSTED ST ,CHICAGO,IL
2412388.0,NEW CAJUN GRILL,7601 S CICERO AVE ,CHICAGO,IL
38844.0,TACOS GARCIA,3327-3329 W ARMITAGE AVE ,CHICAGO,IL
1948193.0,SUBWAY,400 S FINANCIAL PL ,CHICAGO,IL
2385432.0,PALETERIA CARRUCEL,6317 W GRAND AVE ,CHICAGO,IL
2353809.0,"LA MICHOACANA PREMIUM DE CHICAGO,LLC.",2150 W CERMAK RD ,CHICAGO,IL
1094341.0,JANINA'S DELI,1012 N WESTERN AVE ,CHICAGO,IL
2501814.0,AM THAI RESTAURANT,3254 W MONTROSE AVE ,CHICAGO,IL
2560203.0,"HERB & ALCHEMY, INC.",1157 W DIVERSEY PKWY ,CHICAGO,IL
2350277.0,LEVY PREMIUM FOODSERVICE LIMITED PARTNERSHIP,15 S WOOD ST ,CHICAGO,IL
2269986.0,ARAMARK,26 E PEARSON ST ,CHICAGO,IL
2657732.0,LA MICHOACANA PREMIUM,2150 W CERMAK RD ,CHICAGO,IL
2202317.0,TALAY,1222 W MADISON ST ,CHICAGO,IL
2646966.0,CITY TAP HOUSE,850 W FULTON MARKET ,CHICAGO,IL
19267.0,TAQUERIA UPTOWN,1144 W BRYN MAWR AVE ,CHICAGO,IL
2089154.0,BEGGARS PIZZA,5133 S CICERO AVE ,CHICAGO,IL
2088686.0,RADISSON BLU AQUA,221 N COLUMBUS DR ,CHICAGO,IL
2505849.0,WOOD FIRE COUNTER,131 N CLINTON ST ,CHICAGO,IL
2284294.0,AMERICAN AIRLINES,11601 W TOUHY AVE ,CHICAGO,IL
1948112.0,FULLERTON RESTAURANT,2400 W FULLERTON AVE ,CHICAGO,IL
2189442.0,EL VELERO DE NAYARIT,3300 W MONTROSE AVE ,CHICAGO,IL
12673.0,BEEFY'S,5749 S HARLEM AVE ,CHICAGO,IL
1044714.0,CHIPOTLE MEXICAN GRILL,1166 N STATE ST ,CHICAGO,IL
1404354.0,Chipotle Mexican Grill,6600 N SHERIDAN RD ,CHICAGO,IL
2528875.0,"POLISH HOUSE. LUNCH, DINNER & SPECIALS LLC",5753 W BELMONT AVE ,CHICAGO,IL
2631035.0,GALIT,2427-2429 N LINCOLN AVE ,CHICAGO,IL
2646965.0,CITY TAP HOUSE,850 W FULTON MARKET ,CHICAGO,IL
1879165.0,THE GREAT AMERICAN BAGEL,11601 W TOUHY AVE ,CHICAGO,IL
2536770.0,TAQUERIA OCHOA'S #2,3107 W 71ST ST ,CHICAGO,IL
1843207.0,STARBUCKS COFFEE #13710,30 W ERIE ST ,CHICAGO,IL
2631036.0,GALIT,2427-2429 N LINCOLN AVE ,CHICAGO,IL
2652783.0,TACO BELL,6460 N SHERIDAN RD ,CHICAGO,IL
2616268.0,RICCARDO OSTERIA,1023 W LAKE ST ,CHICAGO,IL
1620610.0,"VISANU THAI 55, INC.",1607 E 55TH ST ,CHICAGO,IL
34521.0,THE LITTLE CORNER SNACK SHOP,5937 N BROADWAY ,CHICAGO,IL
1823377.0,"TAQUERIA LA HACIENDA, INC.",3452 W 59TH ST ,CHICAGO,IL
2114550.0,"CHICAGO PIZZERIA, INC.",6149 N MILWAUKEE AVE ,CHICAGO,IL
2627220.0,LAS CUARTRO PERLAS INC,3300 W MONTROSE AVE ,CHICAGO,IL
2308003.0,OLD GROUNDS SOCIAL,950-952 W WRIGHTWOOD AVE ,CHICAGO,IL
2564955.0,MILT'S EXTRA INNINGS,3409 N BROADWAY ,CHICAGO,IL
1975927.0,90 MILES CUBAN CAFE,2540 W ARMITAGE AVE ,CHICAGO,IL
2631426.0,KIDS WONDERLAND,2028 S MICHIGAN AVE ,CHICAGO,IL
2220904.0,STREETERVILLE PIZZERIA & TAP,355 E OHIO ST ,CHICAGO,IL
2646976.0,JIE SNACK HOUSE INC.,2002 S WENTWORTH AVE ,CHICAGO,IL
2178035.0,EL KAPORAL RESTAURANT,5078 S ARCHER AVE ,CHICAGO,IL
2548999.0,SUBWAY 3634,6449 N SHERIDAN RD ,CHICAGO,IL
2595377.0,TOLEDO RESTAURANT,6251 N MCCORMICK RD ,CHICAGO,IL
4190.0,STAR OF SIAM INC,11 E ILLINOIS ST ,CHICAGO,IL
2446532.0,ALOHA POKE LLC,131 N CLINTON ST ,CHICAGO,IL
1403566.0,TRIPOLI TAVERN,1147 W ARMITAGE AVE ,CHICAGO,IL
2422780.0,MINGHIN ON GRANT PARK,333 E BENTON PL ,CHICAGO,IL
2616267.0,RICCARDO OSTERIA,1023 W LAKE ST ,CHICAGO,IL
2647154.0,CHARLY'S BURGERS,2320 N CICERO AVE ,CHICAGO,IL
2293822.0,"SODEXO AMERICA, LLC",555 W ADAMS ST ,CHICAGO,IL
2379022.0,L C PHO RESTAURANT,2739 W LAWRENCE AVE ,CHICAGO,IL
2622590.0,GREAT SEA CHINESE RESTAURANT,3253 W LAWRENCE AVE ,CHICAGO,IL
1903424.0,SBARRO'S PIZZERIA,7601 S CICERO AVE ,CHICAGO,IL
1143770.0,STARBUCKS COFFEE #2515,2275 N LINCOLN AVE ,CHICAGO,IL
2457996.0,ADOBO GRILL,215 W NORTH AVE ,CHICAGO,IL
2320094.0,Porkchop,1017 S DELANO CT ,CHICAGO,IL
2551384.0,THE BREWERY,3848 N HARLEM AVE ,CHICAGO,IL
38279.0,SELECT CUT STEAKHOUSE,2808-2810 N HALSTED ST ,CHICAGO,IL
46660.0,ROOM FIVE HUNDRED,1725 W HARRISON ST ,CHICAGO,IL
1514780.0,EL GUANACO 2,6345 W GRAND AVE ,CHICAGO,IL
32317.0,ROBINSON'S #1 RIB,225 S CANAL ST ,CHICAGO,IL
2130324.0,CAFE 7,1620 W HARRISON ST ,CHICAGO,IL
1237.0,"ITALIAN VILLAGE RESTAURANT, INC.",71 W MONROE ST ,CHICAGO,IL
5108.0,DON JUAN,6730 N NORTHWEST HWY ,CHICAGO,IL
75052.0,COCULA RESTAURANT,5241 S PULASKI RD ,CHICAGO,IL
2652653.0,GREAT SEA RESTAURANT,3253 W LAWRENCE AVE ,CHICAGO,IL
49503.0,PITTSFIELD CAFE,55 E WASHINGTON ST ,CHICAGO,IL
2048183.0,CASSAVA BREAD LLC,3336 N CLARK ST ,CHICAGO,IL
2646374.0,LO MEJOR DE LO MEJOR,3859 W 26TH ST ,CHICAGO,IL
2184562.0,UKAI RESTAURANT,1059 W BELMONT AVE ,CHICAGO,IL
2647310.0,EL ASADERO COLOMBIANO,4800-4802 N CENTRAL AVE ,CHICAGO,IL
2470577.0,KITSUNE,4229 N LINCOLN AVE ,CHICAGO,IL
2652292.0,11 DINING,1620 W HARRISON ST ,CHICAGO,IL
2622591.0,GREAT SEA CHINESE RESTAURANT,3253 W LAWRENCE AVE ,CHICAGO,IL
51236.0,HARD ROCK CAFE,63 W ONTARIO ST ,CHICAGO,IL
2109877.0,SNACK PLANET,2002 S WENTWORTH AVE ,CHICAGO,IL
2079091.0,RICCARDO ENOTECA,2116 N CLARK ST ,CHICAGO,IL
1869180.0,POTBELLY SANDWICH WORKS,48 E ROOSEVELT RD ,CHICAGO,IL
2446404.0,SNICKER'S BAR  & GRILL,446-448 N STATE ST ,CHICAGO,IL
3532.0,WOLFY'S,2734 W PETERSON AVE ,CHICAGO,IL
2646768.0,DELHI SPICE INC.,2657 W DEVON AVE ,CHICAGO,IL
2328475.0,DE MUCHO GUSTO TAQUERIA,5606 W Irving Park RD ,CHICAGO,IL
2517585.0,MEZQUITE EXPRESS # 2,5160 S PULASKI RD ,CHICAGO,IL
2294115.0,HOLIDAY CLUB,4000-4004 N SHERIDAN RD ,CHICAGO,IL
1488341.0,DUNKIN DONUTS BASKIN ROBBINS,6001 W ADDISON ST ,CHICAGO,IL
40530.0,DUNKIN DONUTS,7156 N HARLEM AVE ,CHICAGO,IL
2391427.0,KING'S BOWL,1500 N CLYBOURN AVE ,CHICAGO,IL
2617376.0,CARMELO'S CORP,2746 W 59TH ST ,CHICAGO,IL
2463030.0,SPLIT-RAIL,2500 W CHICAGO AVE ,CHICAGO,IL
1898506.0,KIKKA-SOUTH LOOP,1101 S CANAL ST ,CHICAGO,IL
1422751.0,STARBUCKS COFFEE #2929,6075 N LINCOLN AVE ,CHICAGO,IL
2575042.0,CHEESIE'S PUB & GRUB / SLICE OF CHEESIE'S,958-964 W BELMONT AVE ,CHICAGO,IL
1515212.0,DIM SUM HOUSE,2608 S WENTWORTH AVE ,CHICAGO,IL
2405622.0,DUNKIN DONUTS & BASKIN ROBBINS,6100 S WESTERN AVE ,CHICAGO,IL
25179.0,"DIM SUM HOUSE, INC",2610 S WENTWORTH AVE ,CHICAGO,IL
2589058.0,ESPERANZA'S KITCHEN DELIGHTS,2301 S LAKE SHORE DR ,CHICAGO,IL
2652664.0,KAATHIS,2273 N LINCOLN AVE ,CHICAGO,IL
2299016.0,ROYAL INDIAN GRILL INC.,3223 N CLARK ST ,CHICAGO,IL
2313790.0,PRIDE SUSHI AND THAI,2706 W PETERSON AVE ,CHICAGO,IL
2487647.0,FAT POUR,2005-2007 W DIVISION ST ,CHICAGO,IL
2328475.0,DE MUCHO GUSTO TAQUERIA,5606 W Irving Park RD ,CHICAGO,IL
2284190.0,"SAIGON BISTRO RESTAURANT, INC",6242-6244 N CALIFORNIA AVE ,CHICAGO,IL
2177119.0,CHICAGO DINER LOGAN SQUARE,2333 N MILWAUKEE AVE ,CHICAGO,IL
2493341.0,HELLO JASMINE,2002 S WENTWORTH AVE ,CHICAGO,IL
2148023.0,THE BRAZILIAN BOWL,3204 N BROADWAY ,CHICAGO,IL
1883543.0,BITES ASIAN TAPAS & SUSHI,3313 N CLARK ST ,CHICAGO,IL
8289.0,THE RACQUET CLUB OF CHICAGO,1365 N DEARBORN ST ,CHICAGO,IL
2647666.0,CRUSHED PIZZERIA,1607 W MONTROSE AVE ,CHICAGO,IL
14113.0,ARBY'S ROAST BEEF,7807 S CICERO AVE ,CHICAGO,IL
2630672.0,LUELLA'S GOSPEL BIRD,2009 N DAMEN AVE ,CHICAGO,IL
2641268.0,STONE CREEK COFFEE,939 W BELMONT AVE ,CHICAGO,IL
2262496.0,EATALY,43 E OHIO ST ,CHICAGO,IL
1892860.0,EM LOUNGE,4247 W ARMITAGE AVE ,CHICAGO,IL
1675566.0,J J & ATOMIC SUB,6458 S COTTAGE GROVE AVE ,CHICAGO,IL
2652970.0,HELLO JASMINE,2026 S CLARK ST ,CHICAGO,IL
2470303.0,"HANDCUT FOODS,LLC",59 W NORTH BLVD ,CHICAGO,IL
2121246.0,AUNTIE ANNE'S PRETZELS & RED MANGO,835 N MICHIGAN AVE ,CHICAGO,IL
1166808.0,HYATT REGENCY MCCORMICK PLACE - CHICAGO,2233 S DR MARTIN LUTHER KING JR DR ,CHICAGO,IL
2574363.0,DUTCH & DOC'S,3600-3602 N CLARK ST ,CHICAGO,IL
1492342.0,SUBWAY,5901 S ARCHER AVE ,CHICAGO,IL
2563826.0,RICA AREPA VENEZUELAN CAFE INC,4255 W ARMITAGE AVE ,CHICAGO,IL
2569228.0,MEET FRESH,2026 S CLARK ST ,CHICAGO,IL
2626249.0,THE VEGGIE GRILL,629 N WELLS ST ,CHICAGO,IL
2641967.0,GRANT PARK BISTRO,800 S MICHIGAN AVE ,CHICAGO,IL
2398386.0,BAND OF BOHEMIA,4710 N RAVENSWOOD AVE ,CHICAGO,IL
2022387.0,THE PORTAGE,3938 N CENTRAL AVE ,CHICAGO,IL
2261729.0,LOST LAKE & THANK YOU CHINESE,3152-3154 W DIVERSEY AVE ,CHICAGO,IL
1648811.0,MACY'S,835 N MICHIGAN AVE ,CHICAGO,IL
2517823.0,"HOME OF THE HOAGY,INC",1316 W 111TH ST ,CHICAGO,IL
2438029.0,CENTENNIAL CRAFTED BEER & EATERY,733 N LA SALLE ,CHICAGO,IL
2163983.0,WAKE 'N BACON,420 W BELMONT AVE ,CHICAGO,IL
2327216.0,CHILANGO,1437 W TAYLOR ST ,CHICAGO,IL
1145755.0,WENDY'S,7601 S CICERO AVE ,CHICAGO,IL
51951.0,SMOKEHOUSE RESTAURANT,7601 S CICERO AVE ,CHICAGO,IL
2397771.0,HAKKA BAKKA,1251 W FULLERTON ,CHICAGO,IL
3644.0,MAN-JO-VIN INC,3224 N DAMEN AVE ,CHICAGO,IL
2522661.0,HAP'S GRILL,6859 S LOOMIS BLVD ,CHICAGO,IL
2163983.0,BRIDGET MCNEILL'S,420 W BELMONT AVE ,CHICAGO,IL
31100.0,EL GORDO RESTAURANT,5746 W BELMONT AVE ,CHICAGO,IL
2043549.0,La Taberna on Halsted,1301 S HALSTED ST ,CHICAGO,IL
2641966.0,GRANT PARK BISTRO,800 S MICHIGAN AVE ,CHICAGO,IL
2631745.0,EL TEJADO MEXICAN GRILL,6411 N CENTRAL AVE ,CHICAGO,IL
2008723.0,JAMAICA JERK VILLA,737 W 79TH ST ,CHICAGO,IL
2432923.0,PAPA ROMEO'S PIZZA,4359 N PULASKI RD ,CHICAGO,IL
2536489.0,DOG HAUS,2464-2466 N LINCOLN AVE ,CHICAGO,IL
2511628.0,BRACKET ROOM,1311-1317 S HALSTED ST ,CHICAGO,IL
38365.0,AUGIE'S,1721 W WRIGHTWOOD AVE ,CHICAGO,IL
2470306.0,HANDCUT FOODS LLC,45 W NORTH BLVD ,CHICAGO,IL
25152.0,JOSEPHINE'S COOKIN',436 - 440 E 79TH ST ,CHICAGO,IL
2560035.0,WILDBERRY PANCAKE AND CAFE,196 E PEARSON ST ,CHICAGO,IL
2470308.0,HANDCUT FOODS LLC,1531 N DEARBORN PKWY ,CHICAGO,IL
2536562.0,DUNKIN DONUTS,4755 N KIMBALL AVE ,CHICAGO,IL
2617034.0,MARKET CREATIONS,101 N WACKER DR ,CHICAGO,IL
2202338.0,TAQUERIA SABOR Y SAZON,2018 S BLUE ISLAND AVE ,CHICAGO,IL
2563681.0,THAI THANK YOU RICE & NOODLES,3248 N LINCOLN AVE ,CHICAGO,IL
2496691.0,LAWRENCE'S FISH & SHRIMP,3242 W 87TH ST ,CHICAGO,IL
1992050.0,HOTEL PALOMAR,505 N STATE ST ,CHICAGO,IL
1868847.0,PHO  VIET,4941 N BROADWAY ,CHICAGO,IL
1969388.0,CHICAGO' S DOG HOUSE INC.,816 W FULLERTON AVE ,CHICAGO,IL
27121.0,VINCI,1732 N HALSTED ST ,CHICAGO,IL
3953.0,TEL AVIV RESTAURANT INC,6349 N CALIFORNIA AVE ,CHICAGO,IL
2506479.0,SAY GRACE RESTAURANT GROUP,109 E 51ST ST ,CHICAGO,IL
1726.0,NEW ARCHVIEW RESTAURANT INC,3480 S ARCHER AVE ,CHICAGO,IL
2583156.0,JERK TACO MAN,7723 S STATE ST ,CHICAGO,IL
2125189.0,AL'S BEEF,2804 N WESTERN AVE ,CHICAGO,IL
2271391.0,CASA YARI,3268 W FULLERTON AVE ,CHICAGO,IL
2642005.0,EINSTEIN BAGELS/ DECOLORES,5700 S CICERO AVE ,CHICAGO,IL
2093573.0,NINO'S,115 S CLINTON ST ,CHICAGO,IL
43956.0,PORETTA'S RESTAURANT,3656 N CENTRAL AVE ,CHICAGO,IL
2551222.0,ALOHA POKE,818 W FULLERTON AVE ,CHICAGO,IL
10229.0,CHICKEN INN,7536 N MILWAUKEE AVE ,CHICAGO,IL
2026584.0,SPECIALTY'S CAFE & BAKERY,525 W MONROE ST ,CHICAGO,IL
2631368.0,DALEY'S RESTAURANT,6257 S COTTAGE GROVE AVE ,CHICAGO,IL
2574611.0,LA CASA DEL PUEBLO,1834 S BLUE ISLAND AVE ,CHICAGO,IL
2422792.0,FOOD FIRST CHICAGO,3207 N ELSTON AVE ,CHICAGO,IL
1943409.0,LAS ISLAS MARIAS,2400 S PULASKI RD ,CHICAGO,IL
1992060.0,HOTEL PALOMAR,505 N STATE ST ,CHICAGO,IL
8601.0,WALDO COONEY'S PIZZA,2410 W 111TH ST ,CHICAGO,IL
2653041.0,BULL  DOG BAKERY II,3207 N ELSTON AVE ,CHICAGO,IL
2457434.0,FIVE GUYS BURGERS & FRIES,22 S CLINTON ST ,CHICAGO,IL
35634.0,GIORDANO'S PIZZA,5927 W IRVING PARK RD ,CHICAGO,IL
2495714.0,CAFE TOLA II,3324 N CALIFORNIA AVE ,CHICAGO,IL
2492555.0,BETTER GOURMET RESTAURANT,2002 S WENTWORTH AVE ,CHICAGO,IL
2529849.0,KITCHEN 17,3132 N BROADWAY ,CHICAGO,IL
2246700.0,DOC B'S FRESH KITCHEN,100 E WALTON ST ,CHICAGO,IL
4978.0,GERTIE'S ICE CREAM INC,7600 S PULASKI RD ,CHICAGO,IL
2642181.0,BROWN BAG SEAFOOD CO.,150 N RIVERSIDE PLZ ,CHICAGO,IL
2483905.0,ALBA'S RESTAURANT,1825 W CHICAGO AVE ,CHICAGO,IL
2589784.0,ASTER HALL,900 N MICHIGAN AVE ,CHICAGO,IL
2642004.0,EINSTEIN BAGELS/ DECOLORES,5700 S CICERO AVE ,CHICAGO,IL
783.0,PORRETTA'S RESTAURANT INC,3718 N CENTRAL AVE ,CHICAGO,IL
2627386.0,OCEAN PRIME,87 E WACKER DR FL 2,CHICAGO,IL
11180.0,RUSH UNIVERSITY MEDICAL CENTER,600 S PAULINA ST ,CHICAGO,IL
16739.0,FRANCO'S RISTORANTE,300 W 31ST ST ,CHICAGO,IL
28491.0,"WHITE CASTLE SYSTEM, INC",7550 N HARLEM AVE ,CHICAGO,IL
2517704.0,THAI SPOON AND SUSHI,601 S WABASH AVE ,CHICAGO,IL
2647136.0,BELLA! BACINO'S,66 E WACKER PL ,CHICAGO,IL
2437541.0,WARM BELLY BAKERY,1140 W MONROE ST ,CHICAGO,IL
2652807.0,"BURGER R US, INC",4725 W BELMONT AVE ,CHICAGO,IL
2419423.0,HILLTOP FAMILY RESTAURANT INC.,2800 W FOSTER AVE ,CHICAGO,IL
2341236.0,PEET'S COFFEE & TEA,600 N KINGSBURY ST ,CHICAGO,IL
1649352.0,CORNER BAKERY CAFE,500 W MADISON ST ,CHICAGO,IL
2631126.0,GASLIGHT,2448-2450 N CLARK ST ,CHICAGO,IL
2340636.0,HB HOME BISTRO,3404 N HALSTED ST ,CHICAGO,IL
1122790.0,VITO & NICKS INC.,8433-8435 S PULASKI RD ,CHICAGO,IL
2646483.0,THAI SPOON AND SUSHI,601 S WABASH AVE ,CHICAGO,IL
2647137.0,BELLA! BACINO'S,66 E WACKER PL ,CHICAGO,IL
2621281.0,CMM FOOD SERVICES,7500 S PULASKI RD ,CHICAGO,IL
2002814.0,Mc DONALDS,8415 S PULASKI RD ,CHICAGO,IL
2564571.0,AMERICAN WILDBURGER,500 W MADISON ST ,CHICAGO,IL
2549860.0,IDOF FRESH MEDITERRANIAN,6558 N SHERIDAN RD ,CHICAGO,IL
2083631.0,Paleteria Reina De Sabores,3015 W LAWRENCE AVE ,CHICAGO,IL
2510601.0,SWANSON'S BEVERLY RITZ,2414 W 103RD ST ,CHICAGO,IL
2510745.0,SHIRLEY RYAN ABILITY LAB,355 E ERIE ST ,CHICAGO,IL
2631124.0,GASLIGHT,2448-2450 N CLARK ST ,CHICAGO,IL
2627385.0,OCEAN PRIME,87 E WACKER DR FL 2,CHICAGO,IL
2278957.0,WINGSTOP,3057-3059 N PULASKI RD ,CHICAGO,IL
2363821.0,"ASIAN CHOPSTICKS, INC",28 E ROOSEVELT RD ,CHICAGO,IL
2589272.0,TAQUERIA EL DURANGO,5344 W FULLERTON AVE ,CHICAGO,IL
2631125.0,GASLIGHT,2448-2450 N CLARK ST ,CHICAGO,IL
2185066.0,BOSS BAR,418-420 N CLARK ST ,CHICAGO,IL
7056.0,PEPE'S RESTAURANT,7026 W ARCHER AVE ,CHICAGO,IL
2027214.0,A. P. DELI & GRILL VIII,2415 W 79TH ST ,CHICAGO,IL
2517704.0,THAI SPOON AND SUSHI,601 S WABASH AVE ,CHICAGO,IL
2510746.0,SHIRLEY RYAN ABILITY LAB,355 E ERIE ST ,CHICAGO,IL
2320371.0,TACO BELL #30404,500 W MADISON ,CHICAGO,IL
1948443.0,D'AGOSTINOS PIZZA,1351 W ADDISON ST ,CHICAGO,IL
1694688.0,EPPLES RESTAURANT,554 W ROOSEVELT RD ,CHICAGO,IL
1143174.0,A-MI-THA RESTAURANT,6207 N MILWAUKEE AVE ,Chicago,IL
2437540.0,WARM BELLY BAKERY,1148 W MONROE AVE ,CHICAGO,IL
2411583.0,BREAD BASKET,4725 W BELMONT AVE ,CHICAGO,IL
2419423.0,HILLTOP FAMILY RESTAURANT INC.,2800 W FOSTER AVE ,CHICAGO,IL
1816306.0,HUBBLE HOOKAH,3308 N HARLEM AVE ,CHICAGO,IL
2652370.0,HILLTOP FAMILY RESTAURANT,2800 W FOSTER AVE ,CHICAGO,IL
2630959.0,RHAPSODY,1002 W ARGYLE ST ,CHICAGO,IL
2284574.0,LOVING HEART,838 W MONTROSE AVE ,CHICAGO,IL
2379489.0,EL CARRITO,6019-6023 N LINCOLN AVE ,CHICAGO,IL
2464327.0,ROSATI'S PIZZA,3150 W 111TH ST ,CHICAGO,IL
2254274.0,THE DUCK INN,2701 S ELEANOR ST ,CHICAGO,IL
2125299.0,PANDA EXPRESS,515 S STATE ST ,CHICAGO,IL
1898470.0,Jimmy Johns,51 W DIVISION ST ,CHICAGO,IL
2404658.0,PHO NAM LUA,6261 N MCCORMICK RD ,CHICAGO,IL
2137941.0,GIORGINOS PIZZA,5723 W 63RD ST ,CHICAGO,IL
2458546.0,CLARKES ROGERS PARK,6431 N SHERIDAN RD ,CHICAGO,IL
31749.0,CIPRIANI'S PIZZA,5840 W 63RD ST ,CHICAGO,IL
2637040.0,SPILT MILK,2758 W FULLERTON AVE ,CHICAGO,IL
2379985.0,TEXAS DE BRAZIL,210 E ILLINOIS ST ,CHICAGO,IL
2528906.0,PIZZA HUT SLICE BAR,500 W MADISON ST ,CHICAGO,IL
2299346.0,G.T.S.,5016 N Pulaski RD ,CHICAGO,IL
2555445.0,STAN'S DONUTS & COFFEE,181 N MICHIGAN AVE ,CHICAGO,IL
1823689.0,RITZ-CARLTON WATER TOWER,160 E PEARSON ST ,CHICAGO,IL
10916.0,ALEXANDER'S RESTAURANT,6158 N CLARK ST ,CHICAGO,IL
2641997.0,CAFE TOLA #5,600 N LA SALLE DR ,CHICAGO,IL
2647734.0,HAROLDS CHICKEN,9151 S Ashland AVE ,CHICAGO,IL
2405953.0,"WENDY'S PROPERTIES, LLC.",4901 W NORTH AVE ,CHICAGO,IL
2647099.0,JOHN + PAT ANDERSON'S CAFE,3137 S FEDERAL ST ,CHICAGO,IL
22003.0,PIZZA CAPRI,1733 N HALSTED ST ,CHICAGO,IL
84375.0,ANDIES RESTAURANT,5253 N CLARK ST ,CHICAGO,IL
2049907.0,SUBWAY,3154 W 103RD ST ,CHICAGO,IL
2299015.0,PIZZERIA ORD,1607 W MONTROSE AVE ,CHICAGO,IL
2068942.0,PASTEUR OF CHICAGO,5523-5525 N BROADWAY ,CHICAGO,IL
2364211.0,GARRETT POPCORN SHOPS,151 N MICHIGAN AVE ,CHICAGO,IL
2652364.0,GARRETT POPCORN SHOPS,173 N MICHIGAN AVE ,CHICAGO,IL
1544705.0,ALINEA RESTAURANT LLC,1723 N HALSTED ST ,CHICAGO,IL
2411114.0,DON FRESCO,520 W HARRISON ST ,CHICAGO,IL
1801885.0,POTBELLY SANDWICH WORKS,545 W MADISON ST ,CHICAGO,IL
1964310.0,THE BAD APPLE,4300 N LINCOLN AVE ,CHICAGO,IL
2353971.0,ANTIQUE TACO,1360 N MILWAUKEE AVE ,CHICAGO,IL
34512.0,ALONTI DELI,401 S LA SALLE ST ,CHICAGO,IL
2495689.0,BRIX CATERING & EVENTS,2036 W ROSCOE ST ,CHICAGO,IL
53945.0,FADO IRISH PUB,100 W GRAND AVE ,CHICAGO,IL
11030.0,KINCADE'S,950-952 W ARMITAGE AVE ,CHICAGO,IL
44615.0,WEST EGG CAFE,620 N FAIRBANKS CT ,CHICAGO,IL
2256369.0,POPEYES LOUISIANA KITCHEN,1251 S HALSTED ST ,CHICAGO,IL
43981.0,SUBWAY SANDWICHES,118 S CLINTON ST ,CHICAGO,IL
2601147.0,HAPPY WINGS FISH & CHICKEN,8950 S ASHLAND AVE ,CHICAGO,IL
2397933.0,THE CURRAGH IRISH PUB,6705-6707 N NORTHWEST HWY ,CHICAGO,IL
1969610.0,CHIPOTLE MEXICAN GRILL,525 W MONROE ST ,CHICAGO,IL
2192852.0,NORTHERN CITY INC.,742 W 31ST ST ,CHICAGO,IL
2262504.0,LAO SZE CHUAN,520 N MICHIGAN AVE ,CHICAGO,IL
27137.0,JIN JU,5203 N CLARK ST ,CHICAGO,IL
2321025.0,KAFECITO,3938 W 26TH ST ,CHICAGO,IL
